-0.125	1.00847
-0.117188	1.01025
-0.109375	1.01203
-0.101562	1.01368
-0.09375	1.01533
-0.0859375	1.01685
-0.078125	1.01836
-0.0703125	1.01973
-0.0625	1.0211
-0.0546875	1.02233
-0.046875	1.02356
-0.0390625	1.02463
-0.03125	1.02571
-0.0234375	1.02663
-0.015625	1.02755
-0.0078125	1.02831
0	1.02907
0.0078125	1.02967
0.015625	1.03026
0.0234375	1.03069
0.03125	1.03111
0.0390625	1.03136
0.046875	1.0316
0.0546875	1.03167
0.0625	1.03173
0.0703125	1.03161
0.078125	1.03148
0.0859375	1.03117
0.09375	1.03085
0.101562	1.03033
0.109375	1.02982
0.117188	1.0291
0.125	1.02837
0.132812	1.02744
0.140625	1.02651
0.148438	1.02537
0.15625	1.02422
0.164062	1.02285
0.171875	1.02149
0.179688	1.0199
0.1875	1.01831
0.195312	1.01649
0.203125	1.01467
0.210938	1.01262
0.21875	1.01056
0.226562	1.00827
0.234375	1.00599
0.242188	1.00346
0.25	1.00093
0.257812	0.998154
0.265625	0.995381
0.273438	0.992363
0.28125	0.989346
0.289062	0.98608
0.296875	0.982815
0.304688	0.9793
0.3125	0.975785
0.320312	0.972021
0.328125	0.968256
0.335938	0.96424
0.34375	0.960225
0.351562	0.955959
0.359375	0.951693
0.367188	0.947176
0.375	0.94266
0.382812	0.937894
0.390625	0.933129
0.398438	0.928116
0.40625	0.923103
0.414062	0.917845
0.421875	0.912587
0.429688	0.907087
0.4375	0.901588
0.445312	0.89585
0.453125	0.890112
0.460938	0.884141
0.46875	0.87817
0.476562	0.871972
0.484375	0.865774
0.492188	0.859357
0.5	0.85294
0.507812	0.846313
0.515625	0.839685
0.523438	0.83286
0.53125	0.826035
0.539062	0.819027
0.546875	0.812019
0.554688	0.804848
0.5625	0.797677
0.570312	0.790368
0.578125	0.783059
0.585938	0.775645
0.59375	0.768231
0.601562	0.760754
0.609375	0.753277
0.617188	0.74579
0.625	0.738304
0.632812	0.730875
0.640625	0.723446
0.648438	0.716158
0.65625	0.70887
0.664062	0.701823
0.671875	0.694777
0.679688	0.688087
0.6875	0.681397
0.695312	0.675193
0.703125	0.66899
0.710938	0.663408
0.71875	0.657825
0.726562	0.652993
0.734375	0.64816
0.742188	0.644174
0.75	0.640187
0.757812	0.637062
0.765625	0.633936
0.773438	0.631508
0.78125	0.62908
0.789062	0.626862
0.796875	0.624644
0.804688	0.621703
0.8125	0.618762
0.820312	0.613879
0.828125	0.608996
0.835938	0.601463
0.84375	0.59393
0.851562	0.584777
0.859375	0.575624
0.867188	0.567766
0.875	0.559909
0.882812	0.557037
0.890625	0.554166
0.898438	0.563346
0.90625	0.572527
0.914062	0.544784
0.921875	0.51704
0.929688	0.422086
0.9375	0.327131
0.945312	0.256942
0.953125	0.186752
0.960938	0.145481
0.96875	0.10421
0.976562	0.0842738
0.984375	0.0643373
0.992188	0.0496902
1	0.0350431
1.00781	0.0275049
1.01562	0.0199666
1.02344	0.0144544
1.03125	0.00894215
1.03906	0.00642875
1.04688	0.00391535
1.05469	0.00230235
1.0625	0.000689344
1.07031	0.000344672
1.07812	0
1.08594	0
1.09375	0
1.10156	0
1.10938	0
1.11719	0
1.125	0
1.13281	0
1.14062	0
1.14844	0
1.15625	0
1.16406	0
1.17188	0
1.17969	0
1.1875	0
1.19531	0
1.20312	0
1.21094	0
1.21875	0
1.22656	0
1.23438	0
1.24219	0
1.25	0
1.25781	0
1.26562	0
1.27344	0
1.28125	0
1.28906	0
1.29688	0
1.30469	0
1.3125	0
1.32031	0
1.32812	0
1.33594	0
1.34375	0
1.35156	0
1.35938	0
1.36719	0
1.375	0
1.38281	0
1.39062	0
1.39844	0
1.40625	0
1.41406	0
1.42188	0
1.42969	0
1.4375	0
1.44531	0
1.45312	0
1.46094	0
1.46875	0
1.47656	0
1.48438	0
1.49219	0
1.5	0
